date,crop,trt,plot,split,family,genus,sp,life_stage
7/28/2023,beans,na,402,na,Elateridae,na,na,adult
7/28/2023,beans,na,402,na,Diplopoda,na,na,adult
7/28/2023,beans,na,402,na,Diplopoda,na,na,adult
7/28/2023,beans,na,402,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,402,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,402,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,402,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,402,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,402,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,402,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,403,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,403,na,Lycosidae,Pardosa,na,adult
7/28/2023,beans,na,403,na,Lycosidae,Schizocosa,na,adult
7/28/2023,beans,na,403,na,Lycosidae,Pardosa,na,adult
7/28/2023,beans,na,403,na,Lycosidae,Schizocosa,na,adult
7/28/2023,beans,na,403,na,Lycosidae,na,na,juvenile
7/28/2023,beans,na,403,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,403,na,Diplopoda,na,na,adult
7/28/2023,beans,na,403,na,Lyniphiidae,na,na,adult
7/28/2023,beans,na,203,na,Acrididae,na,na,adult
7/28/2023,beans,na,203,na,Acrididae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,203,na,Elateridae,na,na,adult
7/28/2023,beans,na,203,na,Lycosidae,Pardosa,na,adult
7/28/2023,beans,na,203,na,Lycosidae,Pardosa,na,adult
7/28/2023,beans,na,203,na,Lycosidae,Allocosa,na,adult
7/28/2023,beans,na,203,na,Lycosidae,Allocosa,na,adult
7/28/2023,beans,na,203,na,Lycosidae,Allocosa,na,adult
7/28/2023,beans,na,203,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,203,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,203,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,203,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,203,na,Carabidae,Chlaenius,brevilabris,adult
7/28/2023,beans,na,203,na,Carabidae,Chlaenius,brevilabris,adult
7/28/2023,beans,na,203,na,Cicindelidae,Cicindela,punctulata ,adult
7/28/2023,beans,na,203,na,Cicindelidae,Cicindela,punctulata ,adult
7/28/2023,beans,na,303,na,Carabidae,Chlaenius,nemoralis,adult
7/28/2023,beans,na,303,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,303,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,303,na,Lycosidae,Schizocosa,na,adult
7/28/2023,beans,na,303,na,Lycosidae,Pardosa,na,adult
7/28/2023,beans,na,303,na,Diplopoda,na,na,adult
7/28/2023,beans,na,303,na,Diplopoda,na,na,adult
7/28/2023,beans,na,303,na,Diplopoda,na,na,adult
7/28/2023,beans,na,303,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,303,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,303,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,303,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,303,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,303,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,303,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,303,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,303,na,Elateridae,na,na,adult
7/28/2023,beans,na,102,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,102,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,102,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,102,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,102,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,102,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,102,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,102,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,102,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,102,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,102,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,102,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,102,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,102,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,102,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,102,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,102,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,102,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,102,na,Diplopoda,na,na,adult
7/28/2023,beans,na,102,na,Diplopoda,na,na,adult
7/28/2023,beans,na,102,na,Lycosidae,Pardosa,na,adult
7/28/2023,beans,na,102,na,Elateridae,na,na,adult
7/28/2023,beans,na,102,na,Opiliones,na,na,adult
7/28/2023,beans,na,102,na,Opiliones,na,na,adult
7/28/2023,beans,na,102,na,Chilopoda,na,na,adult
7/28/2023,beans,na,102,na,Formicidae,na,na,adult
7/28/2023,beans,na,104,na,Carabidae,Notibia,terminata,adult
7/28/2023,beans,na,104,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,104,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,104,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,104,na,Lycosidae,Pardosa,na,adult
7/28/2023,beans,na,104,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Carabidae,Chalenius,emarginata,adult
7/28/2023,beans,na,204,na,Carabidae,Chalenius,emarginata,adult
7/28/2023,beans,na,204,na,Lycosidae,Pardosa,na,adult
7/28/2023,beans,na,204,na,Lycosidae,Allocosa,na,adult
7/28/2023,beans,na,204,na,Diplopoda,na,na,adult
7/28/2023,beans,na,204,na,Diplopoda,na,na,adult
7/28/2023,beans,na,204,na,Elateridae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Gryllidae,na,na,adult
7/28/2023,beans,na,204,na,Lycosidae,na,na,juvenile
7/28/2023,beans,na,504,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,504,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,504,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,504,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,504,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,504,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,504,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,504,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,504,na,Carabidae,Pterostichus,na,adult
7/28/2023,beans,na,504,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,504,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,504,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,504,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,504,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,504,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,504,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,504,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,504,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,504,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,504,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,504,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,504,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,504,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,504,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,504,na,Diplopoda,na,na,adult
7/28/2023,beans,na,504,na,Diplopoda,na,na,adult
7/28/2023,beans,na,504,na,Diplopoda,na,na,adult
7/28/2023,beans,na,504,na,Diplopoda,na,na,adult
7/28/2023,beans,na,504,na,Diplopoda,na,na,adult
7/28/2023,beans,na,504,na,Carabidae,Chlaenius,nemoralis,adult
7/28/2023,beans,na,504,na,Formicidae,na,na,adult
7/28/2023,beans,na,504,na,Formicidae,na,na,adult
7/28/2023,beans,na,504,na,Acrididae,na,na,juvenile
7/28/2023,beans,na,103,na,Carabidae,Notibia,terminata,adult
7/28/2023,beans,na,103,na,Carabidae,Notibia,terminata,adult
7/28/2023,beans,na,103,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,103,na,Elateridae,na,na,adult
7/28/2023,beans,na,103,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,304,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,304,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,304,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,304,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,304,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,304,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,304,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,304,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,304,na,Elateridae,na,na,adult
7/28/2023,beans,na,304,na,Elateridae,na,na,adult
7/28/2023,beans,na,304,na,Elateridae,na,na,adult
7/28/2023,beans,na,304,na,Elateridae,na,na,adult
7/28/2023,beans,na,304,na,Elateridae,na,na,adult
7/28/2023,beans,na,304,na,Elateridae,na,na,adult
7/28/2023,beans,na,304,na,Elateridae,na,na,adult
7/28/2023,beans,na,304,na,Elateridae,na,na,adult
7/28/2023,beans,na,304,na,Diplopoda,na,na,adult
7/28/2023,beans,na,304,na,Diplopoda,na,na,adult
7/28/2023,beans,na,304,na,Cicindelidae,Cicindela,punctulata ,adult
7/28/2023,beans,na,304,na,Cicindelidae,Cicindela,punctulata ,adult
7/28/2023,beans,na,304,na,Lycosidae,Pardosa,na,adult
7/28/2023,beans,na,304,na,Carabidae,Notibia,terminata,adult
7/28/2023,beans,na,304,na,Carabidae,Notibia,na,adult
7/28/2023,beans,na,304,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,304,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,304,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,304,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,304,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,304,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,304,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,304,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,304,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,304,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,304,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,304,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,304,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,304,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,304,na,Carabidae,na,na,juvenile
7/28/2023,beans,na,404,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,404,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,404,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,404,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,404,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,404,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,404,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,404,na,Carabidae,Poecilus,lucublandus,adult
7/28/2023,beans,na,404,na,Elateridae,na,na,adult
7/28/2023,beans,na,404,na,Elateridae,na,na,adult
7/28/2023,beans,na,404,na,Elateridae,na,na,adult
7/28/2023,beans,na,404,na,Elateridae,na,na,adult
7/28/2023,beans,na,404,na,Elateridae,na,na,adult
7/28/2023,beans,na,404,na,Elateridae,na,na,adult
7/28/2023,beans,na,404,na,Elateridae,na,na,adult
7/28/2023,beans,na,404,na,Elateridae,na,na,adult
7/28/2023,beans,na,404,na,Elateridae,na,na,adult
7/28/2023,beans,na,404,na,Elateridae,na,na,adult
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Gryllidae,na,na,juvenile
7/28/2023,beans,na,404,na,Lycosidae,Pardosa,na,adult
7/28/2023,beans,na,404,na,Lycosidae,Pardosa,na,adult
7/28/2023,beans,na,404,na,Lycosidae,Pardosa,na,adult
7/28/2023,beans,na,404,na,Lycosidae,Pardosa,na,adult
7/28/2023,beans,na,404,na,Lycosidae,na,na,juvenile
7/28/2023,beans,na,404,na,Lycosidae,Allocosa,na,adult
7/28/2023,beans,na,404,na,Carabidae,Chlaenius,nemoralis,adult
7/28/2023,beans,na,404,na,Carabidae,Chlaenius,nemoralis,adult
7/28/2023,beans,na,404,na,Diplopoda,na,na,adult
7/28/2023,beans,na,404,na,Diplopoda,na,na,adult
5/28/2022,bean ,na,101,1,Elateridae,na,na,adult
5/28/2022,bean ,na,101,1,Elateridae,na,na,adult
5/28/2022,bean ,na,101,1,Elateridae,na,na,adult
5/28/2022,bean ,na,101,1,Elateridae,na,na,adult
5/28/2022,bean ,na,101,1,Elateridae,na,na,adult
5/28/2022,bean ,na,101,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,101,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,101,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,101,1,Lycosidae,Pardosa,bcw,adult
5/28/2022,bean ,na,101,1,Lycosidae,Pardosa,taw,adult
5/28/2022,bean ,na,101,1,Lycosidae,Pardosa,slug,adult
5/28/2022,bean ,na,101,1,Lycosidae,Pardosa,sb,adult
5/28/2022,bean ,na,101,1,Lycosidae,Pardosa,other,adult
5/28/2022,bean ,na,101,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,101,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,101,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,101,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,101,2,Lycosidae,Schizocosa,na,adult
5/28/2022,bean ,na,101,2,Elateridae,na,na,adult
5/28/2022,bean ,na,101,2,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,101,2,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,101,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,101,2,Linyphiidae,na,na,adult
5/28/2022,bean ,na,102,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,102,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,102,2,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,102,2,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,102,2,Elateridae,na,na,adult
5/28/2022,bean ,na,102,2,Elateridae,na,na,adult
5/28/2022,bean ,na,102,2,Formicidae,na,na,adult
5/28/2022,bean ,na,102,2,Opiliones,na,na,adult
5/28/2022,bean ,na,102,2,Opiliones,na,na,adult
5/28/2022,bean ,na,102,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,102,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,102,1,Carabidae,Chlaenius,tricolor,adult
5/28/2022,bean ,na,102,1,Formicidae,na,na,adult
5/28/2022,bean ,na,102,1,Opiliones,na,na,adult
5/28/2022,bean ,na,102,1,Opiliones,na,na,adult
5/28/2022,bean ,na,102,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,102,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,103,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,103,2,Staphylinidae,na,na,adult
5/28/2022,bean ,na,103,2,Opiliones,na,na,adult
5/28/2022,bean ,na,103,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,103,2,Gnaphosidae,na,na,adult
5/28/2022,bean ,na,103,1,Lycosidae,Schizocosa,na,adult
5/28/2022,bean ,na,103,1,Opiliones,na,na,adult
5/28/2022,bean ,na,103,1,Opiliones,na,na,adult
5/28/2022,bean ,na,103,1,Opiliones,na,na,adult
5/28/2022,bean ,na,103,1,Opiliones,na,na,adult
5/28/2022,bean ,na,103,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,103,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,103,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,103,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,103,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,103,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,103,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,103,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,1,Elateridae,na,na,adult
5/28/2022,bean ,na,104,1,Elateridae,na,na,adult
5/28/2022,bean ,na,104,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,104,1,Lycosidae,Schizocosa,na,adult
5/28/2022,bean ,na,104,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,104,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,104,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,104,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,104,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,104,1,Carabidae,Chlaenius,tricolor,adult
5/28/2022,bean ,na,104,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,2,Carabidae,Chlaenius,tricolor,adult
5/28/2022,bean ,na,104,2,Carabidae,Chlaenius,tricolor,adult
5/28/2022,bean ,na,104,2,Carabidae,Chlaenius,tricolor,adult
5/28/2022,bean ,na,104,2,Carabidae,Amara,na,adult
5/28/2022,bean ,na,104,2,Lycosidae,Schizocosa,na,adult
5/28/2022,bean ,na,104,2,Staphylinidae,na,na,adult
5/28/2022,bean ,na,104,2,Elateridae,na,na,adult
5/28/2022,bean ,na,104,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,104,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,201,2,Lycosidae,Pardosa,na,adult
