date,crop,trt,plot,split,family,genus,sp,life_stage
5/28/2022,corn ,na,104,1,Carabidae ,Poecilus ,lucublandus ,adult 
5/28/2022,corn ,na,104,1,Carabidae ,Chlaenius ,tricolor ,adult
5/28/2022,corn ,na,104,1,Carabidae ,Chlaenius ,tricolor ,adult
5/28/2022,corn ,na,104,1,Carabidae ,Chlaenius ,tricolor ,adult
5/28/2022,corn ,na,104,1,Carabidae ,Synuchus,impunctatus,adult
5/28/2022,corn ,na,104,1,Carabidae ,Synuchus,impunctatus,adult
5/28/2022,corn ,na,104,1,Opiliones ,na,na,adult 
5/28/2022,corn ,na,104,1,Opiliones ,na,na,adult 
5/28/2022,corn ,na,104,1,Opiliones ,na,na,adult 
5/28/2022,corn ,na,104,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,104,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,104,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,104,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,104,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,104,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,104,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,104,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,104,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,104,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,204,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,204,2,Carabidae ,Poecilus ,lucublandus ,adult
5/28/2022,corn ,na,204,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,204,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,204,2,Lycosidae,Schizocosa ,na,adult 
5/28/2022,corn ,na,102,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,1,Lycosidae,na,na,juvenile 
5/28/2022,corn ,na,102,1,Gnaphosidae,na,na,adult
5/28/2022,corn ,na,104,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,104,2,Lycosidae,na,na,adult
5/28/2022,corn ,na,104,2,Liniphiidae ,na,na,adult
5/28/2022,corn ,na,104,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,104,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,104,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,104,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,104,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,104,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,104,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,104,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,403,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,403,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,403,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,201,1,Opiliones ,na,na,adult
5/28/2022,corn ,na,201,1,Opiliones ,na,na,adult
5/28/2022,corn ,na,201,1,Opiliones ,na,na,adult
5/28/2022,corn ,na,201,1,Opiliones ,na,na,adult
5/28/2022,corn ,na,201,1,Opiliones ,na,na,adult
5/28/2022,corn ,na,201,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,201,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,201,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,201,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,201,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,201,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,201,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,201,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,201,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,201,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,201,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,201,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,1,Carabidae ,Poecilus ,lucublandus ,adult 
5/28/2022,corn ,na,404,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,2,Carabidae ,Poecilus ,lucublandus ,adult 
5/28/2022,corn ,na,404,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,404,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,404,2,Thomisidae ,Misumenoides,na,adult
5/28/2022,corn ,na,404,2,Thomisidae ,Misumenoides,na,adul
5/28/2022,corn ,na,404,2,Liniphiidae ,na,na,adult
5/28/2022,corn ,na,404,2,Liniphiidae ,na,na,adult 
5/28/2022,corn ,na,404,2,Lycosidae,na,na,adult
5/28/2022,corn ,na,404,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,404,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,404,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,404,2,Gnaphosidae,na,na,adult 
5/28/2022,corn ,na,301,1,Elateridae ,na,na,adult 
5/28/2022,corn ,na,301,1,Elateridae ,na,na,adult 
5/28/2022,corn ,na,301,1,Elateridae ,na,na,adult 
5/28/2022,corn ,na,301,1,Elateridae ,na,na,adult 
5/28/2022,corn ,na,301,1,Elateridae ,na,na,adult 
5/28/2022,corn ,na,301,1,Elateridae ,na,na,adult 
5/28/2022,corn ,na,301,1,Elateridae ,na,na,adult 
5/28/2022,corn ,na,301,1,Elateridae ,na,na,adult 
5/28/2022,corn ,na,301,1,Elateridae ,na,na,adult 
5/28/2022,corn ,na,301,1,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,301,1,Liniphiidae ,na,na,adult
5/28/2022,corn ,na,301,1,Carabidae ,Poecilus ,lucublandus ,adult 
5/28/2022,corn ,na,301,1,Carabidae ,Poecilus ,lucublandus ,adult 
5/28/2022,corn ,na,301,1,Carabidae ,Poecilus ,lucublandus ,adult 
5/28/2022,corn ,na,301,1,Carabidae ,Poecilus ,lucublandus ,adult 
5/28/2022,corn ,na,301,1,Carabidae ,Poecilus ,lucublandus ,adult 
5/28/2022,corn ,na,301,1,Carabidae ,Poecilus ,lucublandus ,adult 
5/28/2022,corn ,na,301,1,Carabidae ,Poecilus ,lucublandus ,adult 
5/28/2022,corn ,na,301,1,Carabidae ,Synuchus,na,adult 
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,102,2,Liniphiidae ,na,na,adult 
5/28/2022,corn ,na,102,2,Elateridae ,na,na,adult 
5/28/2022,corn ,na,102,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,102,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,302,1,Lycosidae,na,na,adult
5/28/2022,corn ,na,302,1,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,302,1,Staphylinidae ,na,na,adult
5/28/2022,corn ,na,302,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,302,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,302,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,302,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,202,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,202,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,202,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,202,1,Opiliones ,na,na,adult
5/28/2022,corn ,na,202,1,Opiliones ,na,na,adult
5/28/2022,corn ,na,402,1,Liniphiidae ,na,na,adult
5/28/2022,corn ,na,402,1,Liniphiidae ,na,na,adult
5/28/2022,corn ,na,402,1,Liniphiidae ,na,na,juvenile 
5/28/2022,corn ,na,402,1,Lycosidae,na,na,adult
5/28/2022,corn ,na,402,1,Staphylinidae,na,na,adult
5/28/2022,corn ,na,402,1,Staphylinidae,na,na,adult
5/28/2022,corn ,na,402,1,Staphylinidae,na,na,adult
5/28/2022,corn ,na,402,1,Staphylinidae,na,na,adult
5/28/2022,corn ,na,402,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,402,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,202,2,Liniphiidae ,na,na,adult
5/28/2022,corn ,na,202,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,202,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,202,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,202,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,202,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,202,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,202,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,202,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,202,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,202,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,204,1,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,204,1,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,204,1,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,204,1,Lycosidae,Schizocosa ,na,adult
5/28/2022,corn ,na,204,1,Thomisidae ,Misumenoides,na,adult
5/28/2022,corn ,na,204,1,Staphylinidae ,na,na,adult
5/28/2022,corn ,na,204,1,Carabidae ,Poecilus ,lucublandus ,adult
5/28/2022,corn ,na,204,1,Opiliones ,na,na,adult
5/28/2022,corn ,na,204,1,Opiliones ,na,na,adult
5/28/2022,corn ,na,204,1,Opiliones ,na,na,adult
5/28/2022,corn ,na,204,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,204,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,204,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,204,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,204,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,502,1,Elateridae ,na,na,adult
5/28/2022,corn ,na,502,1,Lycosidae,na,na,adult
5/28/2022,corn ,na,502,1,Opiliones ,na,na,adult 
5/28/2022,corn ,na,302,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,302,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,302,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,302,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,302,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,302,2,Carabidae ,Poecilus ,lucublandus ,adult
5/28/2022,corn ,na,302,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,302,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,302,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,302,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,503,2,Staphylinidae ,na,na,adult
5/28/2022,corn ,na,503,2,Staphylinidae ,na,na,adult 
5/28/2022,corn ,na,503,2,Staphylinidae ,na,na,adult 
5/28/2022,corn ,na,503,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,503,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,503,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,503,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,503,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,503,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,503,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,503,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,503,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,503,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,503,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,503,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,503,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,503,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,503,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,503,2,Opiliones ,na,na,adult 
5/28/2022,corn ,na,401,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,401,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,401,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,401,2,Thomisidae ,Misumenoides,na,adult 
5/28/2022,corn ,na,401,2,Carabidae ,Poecilus ,lucublandus ,adult
5/28/2022,corn ,na,401,2,Elateridae ,na,na,adult 
5/28/2022,corn ,na,401,2,Elateridae ,na,na,adult 
5/28/2022,corn ,na,401,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,401,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,401,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,401,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,401,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,303,2,Elateridae ,na,na,adult
5/28/2022,corn ,na,303,2,Elateridae ,na,na,adult
5/28/2022,corn ,na,303,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,303,2,Lycosidae,na,na,adult
5/28/2022,corn ,na,303,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,303,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,303,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,303,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,303,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,303,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,303,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,303,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,303,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,303,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,303,2,Opiliones ,na,na,adult 
5/28/2022,corn ,na,303,2,Tetrgnathidae,Pachygnatha,na,adult
5/28/2022,corn ,na,303,2,Tetrgnathidae,Pachygnatha,na,adult
5/28/2022,corn ,na,304,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,304,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,304,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,304,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,304,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,304,2,Lycosidae,na,na,juvenile 
5/28/2022,corn ,na,304,2,Lycosidae,Varacosa,na,adult
5/28/2022,corn ,na,304,2,Carabidae ,Stenolophus,na,adult
5/28/2022,corn ,na,304,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,304,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,304,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,304,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,304,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,304,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,304,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,304,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,304,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,402,2,Carabidae ,Synuchus,na,adult 
5/28/2022,corn ,na,402,2,Carabidae ,Synuchus,na,adult 
5/28/2022,corn ,na,402,2,Carabidae ,Synuchus,na,adult 
5/28/2022,corn ,na,402,2,Carabidae ,Synuchus,na,adult 
5/28/2022,corn ,na,402,2,Liniphiidae ,na,na,adult
5/28/2022,corn ,na,402,2,Liniphiidae ,na,na,adult 
5/28/2022,corn ,na,103,2,Staphylinidae,na,na,adult
5/28/2022,corn ,na,103,2,Staphylinidae,na,na,adult
5/28/2022,corn ,na,103,2,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,103,2,Lycosidae,Schizocosa ,na,adult
5/28/2022,corn ,na,103,2,Lycosidae,na,na,adult
5/28/2022,corn ,na,103,2,Lycosidae,na,na,adult
5/28/2022,corn ,na,103,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,103,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,103,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,103,2,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,103,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,103,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,103,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,504,1,Liniphiidae ,na,na,adult
5/28/2022,corn ,na,504,1,Liniphiidae ,na,na,adult
5/28/2022,corn ,na,504,1,Liniphiidae ,na,na,juvenile 
5/28/2022,corn ,na,504,1,Lycosidae,na,na,adult
5/28/2022,corn ,na,504,1,Staphylinidae,na,na,adult
5/28/2022,corn ,na,504,1,Staphylinidae,na,na,adult
5/28/2022,corn ,na,504,1,Staphylinidae,na,na,adult
5/28/2022,corn ,na,504,1,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,504,1,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,504,1,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,504,1,Lycosidae,Pardosa ,na,adult
5/28/2022,corn ,na,504,1,Lycosidae,Schizocosa ,na,adult
5/28/2022,corn ,na,504,1,Lycosidae,Schizocosa ,na,adult
5/28/2022,corn ,na,504,1,Carabidae ,Badister,na,adult
5/28/2022,corn ,na,504,1,Opiliones ,na,na,adult
5/28/2022,corn ,na,504,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,504,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,504,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,301,1,Lycosidae,Pardosa,na,adult
5/28/2022,corn ,na,301,1,Lycosidae,Pardosa,na,adult
5/28/2022,corn ,na,301,1,Lycosidae,Pardosa,na,adult
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,301,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,201,2,Elateridae ,na,na,adult
5/28/2022,corn ,na,201,2,Elateridae ,na,na,adult
5/28/2022,corn ,na,201,2,Elateridae ,na,na,adult
5/28/2022,corn ,na,201,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,201,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,201,2,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,201,2,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,201,2,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,201,2,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,201,2,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,201,2,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,201,2,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,201,2,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,201,2,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,201,2,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,201,2,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,201,2,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,201,2,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,201,2,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,201,2,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,201,2,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,101,2,Carabidae ,Poecilus ,lucublandus ,adult
5/28/2022,corn ,na,101,2,Elateridae ,na,na,adult
5/28/2022,corn ,na,101,2,Liniphiidae ,na,na,adult
5/28/2022,corn ,na,101,2,Opiliones ,na,na,adult
5/28/2022,corn ,na,101,2,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,401,1,Elateridae ,na,na,adult
5/28/2022,corn ,na,401,1,Liniphiidae ,na,na,adult
5/28/2022,corn ,na,401,1,Opiliones ,na,na,adult
5/28/2022,corn ,na,401,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,203,1,Lycosidae,Pardosa,na,adult
5/28/2022,corn ,na,203,1,Lycosidae,Pardosa,na,adult
5/28/2022,corn ,na,203,1,Liniphiidae ,na,na,adult
5/28/2022,corn ,na,203,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,203,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,203,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,203,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,203,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,203,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,103,1,Carabidae ,Chlaenius ,tricolor ,adult
5/28/2022,corn ,na,103,1,Lycosidae,Pardosa,na,adult
5/28/2022,corn ,na,103,1,Lycosidae,Schizocosa ,na,adult
5/28/2022,corn ,na,103,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,103,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,103,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,304,1,Lycosidae,Pardosa,na,adult
5/28/2022,corn ,na,304,1,Staphylinidae,na,na,adult
5/28/2022,corn ,na,304,1,Staphylinidae,na,na,adult
5/28/2022,corn ,na,304,1,Staphylinidae,na,na,adult
5/28/2022,corn ,na,304,1,Liniphiidae ,na,na,adult
5/28/2022,corn ,na,304,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,304,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,304,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,304,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,304,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,304,1,Opiliones ,na,na,juvenile
5/28/2022,corn ,na,304,1,Opiliones ,na,na,juvenile 
5/28/2022,corn ,na,304,1,Opiliones ,na,na,juvenile
7/1/2022,corn,na,101,1,Carabidae ,Stenolophus,na,adult
7/1/2022,corn,na,101,1,Lycosidae ,na,na,juvenile 
7/1/2022,corn,na,101,1,Lycosidae ,na,na,adult
7/1/2022,corn,na,101,1,Opiliones ,na,na,adult
7/1/2022,corn,na,101,1,Staphylinidae,na,na,adult 
7/1/2022,corn,na,101,2,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,101,2,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,101,2,Lycosidae ,na,na, adult 
7/1/2022,corn,na,102,1,Lycosidae ,Alopecosa,na,adult 
7/1/2022,corn,na,102,2,Lycosidae ,Pardosa,na,adult 
7/1/2022,corn,na,102,2,Lycosidae ,Pardosa,na,adult 
7/1/2022,corn,na,103,1,Lycosidae ,Pardosa,na,adult
7/1/2022,corn,na,103,1,Lycosidae ,Pardosa,na,adult
7/1/2022,corn,na,103,1,Lycosidae ,Schizocosa ,na,adult
7/1/2022,corn,na,103,1,Lycosidae ,na,na,adult
7/1/2022,corn,na,103,1,Opiliones ,na,na,adult
7/1/2022,corn,na,104,1,Carabidae ,Discoderus ,na,adult
7/1/2022,corn,na,104,1,Carabidae ,Chlaenius ,na,adult
7/1/2022,corn,na,104,1,Carabidae ,Poecilus ,na,adult
7/1/2022,corn,na,104,1,Lycosidae ,Pardosa ,na,adult
7/1/2022,corn,na,104,1,Lycosidae ,Pardosa ,na,adult
7/1/2022,corn,na,104,1,Lycosidae ,Pardosa ,na,adult
7/1/2022,corn,na,104,1,Lycosidae ,Pardosa ,na,adult
7/1/2022,corn,na,104,1,Lycosidae ,na,na,adult
7/1/2022,corn,na,104,1,Opiliones ,na,na,adult 
7/1/2022,corn,na,104,1,Opiliones ,na,na,adult 
7/1/2022,corn,na,104,2,Lycosidae ,Schizocosa ,na,adult
7/1/2022,corn,na,104,2,Lycosidae ,Pardosa,na,adult
